,Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category,Latitude,Longitude
14175,GW Delicatessen,"['Delis', 'Sandwiches', 'Bagels']","(38.898465589266699, -77.048283993254103)",20037.0,$,4.0,116,POINT (-77.0482839932541 38.8984655892667),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,0,0,0,0,1,0,0,deli,38.8984655892667,-77.0482839932541
14176,UpTowner Cafe,"['Coffee & Tea', 'Breakfast & Brunch']","(38.898536800000002, -77.045890799999995)",20052.0,$,4.5,13,POINT (-77.0458908 38.8985368),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,38.8985368,-77.0458908
14177,Cosi,"['Sandwiches', 'Coffee & Tea', 'American (Traditional)']","(38.898589999999999, -77.039867000000001)",20006.0,$,3.0,97,POINT (-77.039867 38.89859),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,1,0,0,0,0,0,0,other,38.89859,-77.039867
14178,Starbucks,['Coffee & Tea'],"(38.898699999999998, -77.040440000000004)",20006.0,$$,3.5,27,POINT (-77.04044 38.8987),DC,District of Columbia,Washington,Foggy Bottom,121716,2,1,1,1,0,0,0,0,0,0,chain,38.8987,-77.04044
14179,Point Chaud Cafe & Crepes,"['Creperies', 'Cafes']","(38.899006, -77.049161999999995)",20052.0,$$,3.5,4,POINT (-77.049162 38.899006),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,1,0,0,0,0,0,0,other,38.899006,-77.049162
14180,Starbucks,['Coffee & Tea'],"(38.89922, -77.048209999999997)",20052.0,$$,2.5,71,POINT (-77.04821 38.89922),DC,District of Columbia,Washington,Foggy Bottom,121716,2,1,1,1,0,0,0,0,0,0,chain,38.89922,-77.04821
14181,Peet's Coffee,['Coffee & Tea'],"(38.899978208766697, -77.047719620168195)",20052.0,$$,4.5,5,POINT (-77.04771962016819 38.8999782087667),DC,District of Columbia,Washington,Foggy Bottom,121716,2,1,1,1,0,0,0,0,0,0,chain,38.8999782087667,-77.0477196201682
14182,Founding Farmers - DC,"['American (Traditional)', 'Coffee & Tea', 'Breakfast & Brunch']","(38.900312999999997, -77.044533000000001)",20006.0,$$,4.0,10678,POINT (-77.044533 38.900313),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,38.900313,-77.044533
14183,Au Bon Pain,"['Bakeries', 'Coffee & Tea', 'Sandwiches']","(38.900360107421903, -77.045791625976605)",20006.0,$,3.0,40,POINT (-77.04579162597661 38.9003601074219),DC,District of Columbia,Washington,Foggy Bottom,121716,1,1,0,1,0,1,0,0,0,0,chain,38.9003601074219,-77.0457916259766
14184,PAUL Bakery & Cafe - Foggy Bottom,"['Cafes', 'Bakeries', 'Desserts']","(38.9004703726645, -77.045080434883502)",20052.0,$$,3.0,123,POINT (-77.0450804348835 38.9004703726645),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,1,0,1,0,0,0,0,bakeries,38.9004703726645,-77.0450804348835
14185,Lindy's Red Lion,"['Sports Bars', 'American (Traditional)', 'Gelato']","(38.900530000000003, -77.046419999999998)",20006.0,$,3.5,201,POINT (-77.04642 38.90053),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,0,0,0,0,0,0,0,other,38.90053,-77.04642
14186,Captain Cookie and the Milkman,"['Desserts', 'Food Stands']","(38.900545642728403, -77.046201341993395)",20006.0,$,4.0,313,POINT (-77.0462013419934 38.9005456427284),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,0,0,0,0,0,0,0,other,38.9005456427284,-77.0462013419934
14187,Casey's Coffee,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']","(38.896195800000001, -77.050264900000002)",20037.0,$,3.0,37,POINT (-77.0502649 38.8961958),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,38.8961958,-77.0502649
14188,Campono,"['Pizza', 'Gelato', 'Cafes']","(38.897758000000003, -77.055285999999995)",20037.0,$$,4.0,117,POINT (-77.055286 38.897758),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,1,0,0,0,0,0,0,other,38.897758,-77.055286
14189,Dunkin' Donuts,"['Donuts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(38.897910000000003, -77.050610000000006)",20052.0,$,2.5,29,POINT (-77.05061000000001 38.89791),DC,District of Columbia,Washington,Foggy Bottom,121716,1,1,0,1,0,0,0,0,1,0,chain,38.89791,-77.05061
14190,Watergate Pastry,"['Bakeries', 'Desserts']","(38.899306500000002, -77.054608900000005)",20037.0,$$,3.0,45,POINT (-77.05460890000001 38.8993065),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,0,0,1,0,0,0,0,bakeries,38.8993065,-77.0546089
14191,GW Colonial Bistro,['Cafes'],"(38.900131999999999, -77.050792000000001)",20052.0,$,5.0,2,POINT (-77.050792 38.900132),DC,District of Columbia,Washington,Foggy Bottom,121716,1,0,1,1,0,0,0,0,0,0,strictly_coffee,38.900132,-77.050792
14192,Foggy Bottom FRESHFARM Market,['Farmers Market'],"(38.900776865419097, -77.051324844360394)",20037.0,$$,4.0,7,POINT (-77.05132484436039 38.9007768654191),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,0,0,0,0,0,0,0,other,38.9007768654191,-77.0513248443604
14193,Starbucks,['Coffee & Tea'],"(38.901082583787897, -77.050408116790706)",20037.0,$,2.0,31,POINT (-77.05040811679071 38.9010825837879),DC,District of Columbia,Washington,Foggy Bottom,121716,1,1,1,1,0,0,0,0,0,0,chain,38.9010825837879,-77.0504081167907
14194,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(38.901159999999997, -77.051730000000006)",20037.0,$,2.5,10,POINT (-77.05173000000001 38.90116),DC,District of Columbia,Washington,Foggy Bottom,121716,1,1,0,1,0,0,0,0,0,0,chain,38.90116,-77.05173
14195,Fabulous Market,"['Bakeries', 'Coffee & Tea']","(38.902900000000002, -77.052322000000004)",20037.0,$$,3.5,21,POINT (-77.052322 38.9029),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,1,0,1,0,0,0,0,bakeries,38.9029,-77.052322
14196,Jardenea,"['American (New)', 'Bars', 'Breakfast & Brunch']","(38.9032571954831, -77.052698135376005)",20037.0,$$,4.0,123,POINT (-77.052698135376 38.9032571954831),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.9032571954831,-77.052698135376
14197,La Piazza,"['Cocktail Bars', 'Breakfast & Brunch', 'Pizza']","(38.903399999999998, -77.053709999999995)",20037.0,$$,4.0,45,POINT (-77.05371 38.9034),DC,District of Columbia,Washington,Foggy Bottom,121716,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.9034,-77.05371
14198,Breadsoda,"['Bars', 'Delis', 'Sandwiches']","(38.919748018282, -77.070880550075302)",20007.0,$$,4.0,221,POINT (-77.0708805500753 38.919748018282),DC,District of Columbia,Washington,Glover Park,121731,2,0,0,0,0,0,0,1,0,0,deli,38.919748018282,-77.0708805500753
14199,Starbucks,['Coffee & Tea'],"(38.920180383416998, -77.071713549416998)",20007.0,$$,3.5,34,POINT (-77.071713549417 38.920180383417),DC,District of Columbia,Washington,Glover Park,121731,2,1,1,1,0,0,0,0,0,0,chain,38.920180383417,-77.071713549417
14200,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']","(38.917731458214, -76.973432824015603)",20002.0,$,3.0,6,POINT (-76.9734328240156 38.917731458214),DC,District of Columbia,Washington,Langdon,121748,1,1,0,1,0,0,0,0,0,0,chain,38.917731458214,-76.9734328240156
14201,Shameless Chef,"['Caterers', 'Specialty Food', 'Bakeries']","(38.924138900000003, -76.968870899999999)",20018.0,$,5.0,11,POINT (-76.9688709 38.9241389),DC,District of Columbia,Washington,Langdon,121748,1,0,0,0,0,1,0,0,0,0,bakeries,38.9241389,-76.9688709
14202,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(38.928548859722397, -76.976539492607202)",20018.0,$,4.0,4,POINT (-76.9765394926072 38.9285488597224),DC,District of Columbia,Washington,Langdon,121748,1,1,0,1,0,0,0,0,0,0,chain,38.9285488597224,-76.9765394926072
14203,The Royal,"['Coffee & Tea', 'Latin American', 'Cocktail Bars']","(38.915031399999997, -77.0185776)",20001.0,$$,4.0,171,POINT (-77.0185776 38.9150314),DC,District of Columbia,Washington,Ledroit Park,121750,2,0,0,1,0,0,0,0,0,0,other,38.9150314,-77.0185776
14204,LeDroit Market,['Grocery'],"(38.916072845458999, -77.017234802246094)",20001.0,$$,4.0,12,POINT (-77.01723480224609 38.916072845459),DC,District of Columbia,Washington,Ledroit Park,121750,2,0,0,0,0,0,0,0,0,0,other,38.916072845459,-77.0172348022461
14205,Le Pain Quotidien,"['Bakeries', 'Breakfast & Brunch', 'Coffee & Tea']","(38.900867179544399, -77.017290294170394)",20001.0,$$,3.0,59,POINT (-77.01729029417039 38.9008671795444),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,1,0,1,1,1,0,0,0,0,chain,38.9008671795444,-77.0172902941704
14206,Tropical Smoothie Cafe,"['Juice Bars & Smoothies', 'Salad', 'Sandwiches']","(38.90166, -77.016900000000007)",20001.0,$,4.0,20,POINT (-77.01690000000001 38.90166),DC,District of Columbia,Washington,Mount Vernon Square,121763,1,0,0,0,0,0,0,0,0,1,juice_and_smoothie,38.90166,-77.0169
14207,A Baked Joint,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']","(38.9024108024879, -77.017139279000403)",20001.0,$,4.5,1174,POINT (-77.0171392790004 38.9024108024879),DC,District of Columbia,Washington,Mount Vernon Square,121763,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,38.9024108024879,-77.0171392790004
14208,Alta Strada City Vista,"['Italian', 'Wine Bars', 'Desserts']","(38.902586046707597, -77.017900253897906)",20001.0,$$,4.0,164,POINT (-77.01790025389791 38.9025860467076),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,0,0,0,0,0,0,0,0,0,other,38.9025860467076,-77.0179002538979
14209,Busboys and Poets - 5th and K,"['American (Traditional)', 'Breakfast & Brunch', 'Mediterranean']","(38.902799999999999, -77.018670999999998)",20001.0,$$,4.0,1580,POINT (-77.018671 38.9028),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.9028,-77.018671
14210,Kinship,"['American (New)', 'Desserts', 'Diners']","(38.903419999999997, -77.021600000000007)",20001.0,$$$$,4.5,287,POINT (-77.02160000000001 38.90342),DC,District of Columbia,Washington,Mount Vernon Square,121763,4,0,0,0,0,0,1,0,0,0,diner,38.90342,-77.0216
14211,Starbucks,['Coffee & Tea'],"(38.903686255216599, -77.017978951334996)",20001.0,$$,2.0,21,POINT (-77.017978951335 38.9036862552166),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,1,1,1,0,0,0,0,0,0,chain,38.9036862552166,-77.017978951335
14212,Abunai,"['Food Trucks', 'Hawaiian']","(38.905593872070298, -77.020523071289105)",20001.0,$$,4.5,69,POINT (-77.02052307128911 38.9055938720703),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,0,0,0,0,0,0,0,0,0,other,38.9055938720703,-77.0205230712891
14213,The Orange Cow,"['Ice Cream & Frozen Yogurt', 'Food Trucks', 'Sandwiches']","(38.905910491943402, -77.021057128906307)",20001.0,$,4.0,52,POINT (-77.02105712890631 38.9059104919434),DC,District of Columbia,Washington,Mount Vernon Square,121763,1,0,0,0,0,0,0,0,1,0,ice_cream_and_froyo,38.9059104919434,-77.0210571289063
14214,Smoked & Stacked,"['American (New)', 'Breakfast & Brunch', 'Sandwiches']","(38.906726837158203, -77.023689270019503)",20001.0,$$,4.0,138,POINT (-77.0236892700195 38.9067268371582),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.9067268371582,-77.0236892700195
14215,Union Kitchen Grocery,"['Grocery', 'Delis']","(38.906761830429602, -77.023699314393596)",20001.0,$$,3.5,36,POINT (-77.0236993143936 38.9067618304296),DC,District of Columbia,Washington,Mount Vernon Square,121763,2,0,0,0,0,0,0,1,0,0,deli,38.9067618304296,-77.0236993143936
14216,Starbucks,['Coffee & Tea'],"(38.859103547010797, -76.966448016464696)",20020.0,$,2.0,4,POINT (-76.9664480164647 38.8591035470108),DC,District of Columbia,Washington,Naylor Gardens,121764,1,1,1,1,0,0,0,0,0,0,chain,38.8591035470108,-76.9664480164647
14217,Starbucks,['Coffee & Tea'],"(38.944493000000001, -77.064210000000003)",20008.0,$,2.5,36,POINT (-77.06421 38.944493),DC,District of Columbia,Washington,North Cleveland Park,121765,1,1,1,1,0,0,0,0,0,0,chain,38.944493,-77.06421
14218,7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(38.945405656676698, -77.077829986919795)",20016.0,$,4.0,8,POINT (-77.0778299869198 38.9454056566767),DC,District of Columbia,Washington,North Cleveland Park,121765,1,1,0,1,0,0,0,0,0,0,chain,38.9454056566767,-77.0778299869198
14219,New Morning Farm,['Farmers Market'],"(38.946937497092797, -77.070054531790404)",20008.0,$$$,4.0,4,POINT (-77.0700545317904 38.9469374970928),DC,District of Columbia,Washington,North Cleveland Park,121765,3,0,0,0,0,0,0,0,0,0,other,38.9469374970928,-77.0700545317904
14220,Bread Furst,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']","(38.947456000000003, -77.065943000000004)",20008.0,$$,3.5,344,POINT (-77.065943 38.947456),DC,District of Columbia,Washington,North Cleveland Park,121765,2,0,0,1,1,1,0,0,0,0,bakeries,38.947456,-77.065943
14221,Kristina's Cafe & Pastries,"['Cafes', 'Breakfast & Brunch']","(38.906880000000001, -77.082179999999994)",20007.0,$,4.5,57,POINT (-77.08217999999999 38.90688),DC,District of Columbia,Washington,The Palisades,121797,1,0,0,1,1,0,0,0,0,0,breakfast_and_brunch,38.90688,-77.08218
14222,Palisades Deli & Market,"['Delis', 'Meat Shops']","(38.909050000000001, -77.087530000000001)",20007.0,$,4.5,27,POINT (-77.08753 38.90905),DC,District of Columbia,Washington,The Palisades,121797,1,0,0,0,0,0,0,1,0,0,deli,38.90905,-77.08753
14223,Et Voila,"['French', 'Belgian', 'Breakfast & Brunch']","(38.925440000000002, -77.102320000000006)",20016.0,$$$,4.0,203,POINT (-77.10232000000001 38.92544),DC,District of Columbia,Washington,The Palisades,121797,3,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.92544,-77.10232
14224,Crunkcakes,['Bakeries'],"(38.905999999999999, -76.986059999999995)",20002.0,$$,5.0,4,POINT (-76.98605999999999 38.906),DC,District of Columbia,Washington,Trinidad,121799,2,0,0,0,0,1,0,0,0,0,bakeries,38.906,-76.98606
14225,Uncle Chip's Cookie & Dessert Suppliers,"['Bakeries', 'Sandwiches', 'Gluten-Free']","(38.9101, -77.009420000000006)",20001.0,$$,4.5,145,POINT (-77.00942000000001 38.9101),DC,District of Columbia,Washington,Truxton Circle,121800,2,0,0,0,0,1,0,0,0,0,bakeries,38.9101,-77.00942
14226,Sweeter Hue,['Bakeries'],"(38.910690000000002, -77.009460000000004)",20002.0,$$,4.0,8,POINT (-77.00946 38.91069),DC,District of Columbia,Washington,Truxton Circle,121800,2,0,0,0,0,1,0,0,0,0,bakeries,38.91069,-77.00946
14227,ANXO Cidery & Pintxos Bar,"['Basque', 'Cideries', 'Tapas/Small Plates']","(38.913280487060497, -77.015403747558594)",20001.0,$$,4.0,172,POINT (-77.01540374755859 38.9132804870605),DC,District of Columbia,Washington,Truxton Circle,121800,2,0,0,0,0,0,0,0,0,0,other,38.9132804870605,-77.0154037475586
14228,Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(38.913575765041998, -77.017105664802003)",20001.0,$,2.5,13,POINT (-77.017105664802 38.913575765042),DC,District of Columbia,Washington,Truxton Circle,121800,1,1,0,1,0,0,0,0,0,0,chain,38.913575765042,-77.017105664802
14229,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(38.915911458601798, -76.993263065815)",20018.0,$,2.5,4,POINT (-76.993263065815 38.9159114586018),DC,District of Columbia,Washington,Brentwood,268803,1,1,0,1,0,0,0,0,0,0,chain,38.9159114586018,-76.993263065815
14230,Dunkin Donut,"['Donuts', 'Coffee & Tea']","(38.920800997497302, -76.995438337325993)",20018.0,$,2.5,12,POINT (-76.99543833732599 38.9208009974973),DC,District of Columbia,Washington,Brentwood,268803,1,0,0,1,0,0,0,0,0,0,other,38.9208009974973,-76.995438337326
14231,USDA Farmers Market,['Farmers Market'],"(38.888001000000003, -77.028430999999998)",20250.0,$,3.5,19,POINT (-77.028431 38.888001),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,1,0,0,0,0,0,0,0,0,0,other,38.888001,-77.028431
14232,Mitsitam Cafe,"['American (Traditional)', 'Cafes']","(38.888183830192702, -77.016863472283106)",20560.0,$$,3.5,467,POINT (-77.01686347228311 38.8881838301927),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,2,0,0,1,0,0,0,0,0,0,other,38.8881838301927,-77.0168634722831
14233,Castle Cafe,['Coffee & Tea'],"(38.8887203486426, -77.0260239946289)",20050.0,$$,2.5,24,POINT (-77.0260239946289 38.8887203486426),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,2,0,1,1,0,0,0,0,0,0,strictly_coffee,38.8887203486426,-77.0260239946289
14234,Sculpture Garden Pavilion Cafe,"['Cafes', 'Sandwiches']","(38.891296336211703, -77.023542225244597)",20004.0,$$,3.5,116,POINT (-77.0235422252446 38.8912963362117),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,2,0,0,1,0,0,0,0,0,0,other,38.8912963362117,-77.0235422252446
14235,Constitution Cafe,['Cafes'],"(38.891658760491197, -77.030244053936499)",20560.0,$,2.0,8,POINT (-77.0302440539365 38.8916587604912),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,1,0,1,1,0,0,0,0,0,0,strictly_coffee,38.8916587604912,-77.0302440539365
14236,USDA Whitten Cafe,"['Breakfast & Brunch', 'Cafeteria']","(38.887551099587697, -77.032137631086101)",20250.0,$,4.0,58,POINT (-77.0321376310861 38.8875510995877),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,1,0,0,0,1,0,0,0,0,0,breakfast_and_brunch,38.8875510995877,-77.0321376310861
14237,Sweet Home Cafe,"['American (New)', 'Cafes']","(38.891257885706104, -77.032697429204205)",20560.0,$$,3.5,118,POINT (-77.03269742920421 38.8912578857061),DC,District of Columbia,Washington,National Mall - West Potomac Park,403137,2,0,0,1,0,0,0,0,0,0,other,38.8912578857061,-77.0326974292042
14238,A Litteri,"['Grocery', 'Delis', 'Italian']","(38.906959999999998, -76.998469999999998)",20002.0,$,4.5,276,POINT (-76.99847 38.90696),DC,District of Columbia,Washington,Gallaudet,403485,1,0,0,0,0,0,0,1,0,0,deli,38.90696,-76.99847
14239,Trader Joe's,['Grocery'],"(38.907339387529703, -77.000802123312795)",20002.0,$$,5.0,12,POINT (-77.00080212331279 38.9073393875297),DC,District of Columbia,Washington,Gallaudet,403485,2,0,0,0,0,0,0,0,0,0,other,38.9073393875297,-77.0008021233128
14240,Pluma By Bluebird Bakery,"['Bakeries', 'Coffee & Tea']","(38.907977597475501, -77.000363385444103)",20002.0,$$,4.0,35,POINT (-77.0003633854441 38.9079775974755),DC,District of Columbia,Washington,Gallaudet,403485,2,0,0,1,0,1,0,0,0,0,bakeries,38.9079775974755,-77.0003633854441
14241,Blue Bottle Coffee,['Coffee & Tea'],"(38.908169999999998, -77.00018)",20002.0,$$,4.5,13,POINT (-77.00018 38.90817),DC,District of Columbia,Washington,Gallaudet,403485,2,0,1,1,0,0,0,0,0,0,strictly_coffee,38.90817,-77.00018
